year,league,team,player_id,player_name_ja,changed_cols,old_BF,new_BF,old_IP,new_IP,old_H,new_H,old_HR,new_HR,old_BB,new_BB,old_HBP,new_HBP,old_SO,new_SO,old_WP,new_WP,old_BK,new_BK,old_R,new_R,old_ER,new_ER,old_ERA,new_ERA,html_cells,csv_file
1989,PL,オリックス・バファローズ,01003865,森　浩二,,115,115,27.2,27.2,25,25,3,3,9,9,1,1,11,11,0,0,0,0,15,15,14,14,4.55,4.55,1989|オリックス|40|1|2|0|||0|0|0|.333|115|27 .2|27|.2|25|3|9|1|11|0|0|15|14|4.55,_data\master_csv__rescrape_staging\pitching_1989_PL_from_master.csv
1989,PL,オリックス・バファローズ,21023865,森　厚三,,49,49,12.1,12.1,12,12,0,0,2,2,2,2,4,4,0,0,0,0,7,7,7,7,5.11,5.11,1989|オリックス|8|0|0|0|||0|0|0|.000|49|12 .1|12|.1|12|0|2|2|4|0|0|7|7|5.11,_data\master_csv__rescrape_staging\pitching_1989_PL_from_master.csv
1989,PL,オリックス・バファローズ,61063865,山沖　之彦,,543,543,124.1,124.1,137,137,17,17,40,40,1,1,70,70,6,6,0,0,81,81,73,73,5.28,5.28,1989|オリックス|23|11|6|0|||4|0|0|.647|543|124 .1|124|.1|137|17|40|1|70|6|0|81|73|5.28,_data\master_csv__rescrape_staging\pitching_1989_PL_from_master.csv
1989,PL,オリックス・バファローズ,81983866,山内　嘉弘,,240,240,58.1,58.1,47,47,5,5,28,28,0,0,35,35,5,5,0,0,22,22,21,21,3.24,3.24,1989|オリックス|39|4|1|12|||0|0|0|.800|240|58 .1|58|.1|47|5|28|0|35|5|0|22|21|3.24,_data\master_csv__rescrape_staging\pitching_1989_PL_from_master.csv
1990,CL,読売ジャイアンツ,31333845,加藤　初,,61,61,13.2,13.2,14,14,1,1,5,5,0,0,8,8,0,0,0,0,4,4,4,4,2.63,2.63,1990|読　売|6|0|0|1|||0|0|0|.000|61|13 .2|13|.2|14|1|5|0|8|0|0|4|4|2.63,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,読売ジャイアンツ,31433868,木田　優夫,,711,711,182.2,182.2,130,130,21,21,51,51,4,4,182,182,5,5,0,0,56,56,55,55,2.71,2.71,1990|読　売|32|12|8|7|||13|1|2|.600|711|182 .2|182|.2|130|21|51|4|182|5|0|56|55|2.71,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,読売ジャイアンツ,11513862,桑田　真澄,,748,748,186.1,186.1,161,161,12,12,40,40,1,1,115,115,2,2,1,1,58,58,52,52,2.51,2.51,1990|読　売|23|14|7|0|||17|2|2|.667|748|186 .1|186|.1|161|12|40|1|115|2|1|58|52|2.51,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,読売ジャイアンツ,61563860,香田　勲男,,531,531,130.1,130.1,116,116,12,12,37,37,1,1,106,106,5,5,0,0,50,50,42,42,2.9,2.9,1990|読　売|23|11|5|0|||4|1|0|.688|531|130 .1|130|.1|116|12|37|1|106|5|0|50|42|2.90,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,読売ジャイアンツ,01903864,広田　浩章,,127,127,31.1,31.1,21,21,1,1,14,14,3,3,21,21,1,1,0,0,6,6,6,6,1.72,1.72,1990|読　売|15|3|1|2|||0|0|0|.750|127|31 .1|31|.1|21|1|14|3|21|1|0|6|6|1.72,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,読売ジャイアンツ,31433867,槙原　寛己,,440,440,102.1,102.1,107,107,7,7,32,32,3,3,87,87,2,2,0,0,48,48,45,45,3.96,3.96,1990|読　売|17|9|5|0|||6|0|1|.643|440|102 .1|102|.1|107|7|32|3|87|2|0|48|45|3.96,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,読売ジャイアンツ,21223869,水野　雄仁,,263,263,68.2,68.2,46,46,2,2,14,14,2,2,64,64,0,0,0,0,16,16,15,15,1.97,1.97,1990|読　売|34|2|2|11|||0|0|0|.500|263|68 .2|68|.2|46|2|14|2|64|0|0|16|15|1.97,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,読売ジャイアンツ,41443860,宮本　和知,,784,784,190.1,190.1,165,165,18,18,72,72,4,4,166,166,8,8,1,1,83,83,78,78,3.69,3.69,1990|読　売|28|14|6|1|||10|0|0|.700|784|190 .1|190|.1|165|18|72|4|166|8|1|83|78|3.69,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,読売ジャイアンツ,11413868,本原　正治,,308,308,66.1,66.1,76,76,14,14,33,33,4,4,27,27,0,0,0,0,39,39,33,33,4.48,4.48,1990|福岡ダイエー|11|5|5|0|||2|0|0|.500|308|66 .1|66|.1|76|14|33|4|27|0|0|39|33|4.48,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,読売ジャイアンツ,41243868,吉田　修司,,203,203,46.1,46.1,39,39,3,3,30,30,4,4,37,37,4,4,0,0,19,19,19,19,3.69,3.69,1990|読　売|21|3|3|1|||1|0|0|.500|203|46 .1|46|.1|39|3|30|4|37|4|0|19|19|3.69,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,71173868,今中　慎二,,641,641,144.2,144.2,169,169,12,12,54,54,4,4,85,85,2,2,0,0,67,67,62,62,3.86,3.86,1990|中　日|31|10|6|1|||6|1|1|.625|641|144 .2|144|.2|169|12|54|4|85|2|0|67|62|3.86,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,31133866,上原　晃,,211,211,43.1,43.1,53,53,6,6,23,23,7,7,41,41,5,5,0,0,38,38,33,33,6.85,6.85,1990|中　日|13|2|5|0|||0|0|0|.286|211|43 .1|43|.1|53|6|23|7|41|5|0|38|33|6.85,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,91393863,小野　和幸,,310,310,71.2,71.2,85,85,12,12,15,15,2,2,44,44,0,0,0,0,40,40,40,40,5.02,5.02,1990|中　日|14|5|5|0|||3|0|0|.500|310|71 .2|71|.2|85|12|15|2|44|0|0|40|40|5.02,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,81383863,郭　源治,,296,296,67.1,67.1,74,74,11,11,30,30,3,3,57,57,3,3,1,1,42,42,39,39,5.21,5.21,1990|中　日|22|2|6|0|||0|0|0|.250|296|67 .1|67|.1|74|11|30|3|57|3|1|42|39|5.21,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,01303869,鹿島　忠,,353,353,77.2,77.2,80,80,6,6,41,41,7,7,55,55,4,4,0,0,26,26,25,25,2.9,2.9,1990|中　日|45|7|4|0|||0|0|0|.636|353|77 .2|77|.2|80|6|41|7|55|4|0|26|25|2.90,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,21323862,川畑　泰博,,158,158,35.1,35.1,35,35,8,8,21,21,1,1,21,21,0,0,0,0,20,20,20,20,5.09,5.09,1990|中　日|15|1|4|0|||0|0|0|.200|158|35 .1|35|.1|35|8|21|1|21|0|0|20|20|5.09,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,81383861,木田　勇,,50,50,9.1,9.1,18,18,1,1,8,8,0,0,4,4,1,1,0,0,8,8,8,8,7.71,7.71,1990|中　日|18|0|0|0|||0|0|0|.000|50|9 .1|9|.1|18|1|8|0|4|1|0|8|8|7.71,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,51553866,北野　勝則,,32,32,6.2,6.2,2,2,1,1,11,11,1,1,3,3,1,1,0,0,4,4,4,4,5.4,5.4,1990|中　日|6|0|0|0|||0|0|0|.000|32|6 .2|6|.2|2|1|11|1|3|1|0|4|4|5.40,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,31533846,小松　辰雄,,488,488,111.2,111.2,123,123,12,12,38,38,5,5,87,87,0,0,0,0,56,56,51,51,4.11,4.11,1990|中　日|18|6|5|0|||3|0|0|.545|488|111 .2|111|.2|123|12|38|5|87|0|0|56|51|4.11,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,91593862,斉藤　学,,72,72,12.1,12.1,26,26,0,0,12,12,1,1,8,8,0,0,0,0,18,18,16,16,11.68,11.68,1990|福岡ダイエー|8|0|0|0|||0|0|0|.000|72|12 .1|12|.1|26|0|12|1|8|0|0|18|16|11.68,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,91793863,杉本　正,,359,359,78.1,78.1,106,106,9,9,29,29,2,2,47,47,0,0,0,0,47,47,43,43,4.94,4.94,1990|福岡ダイエー|16|3|7|0|||3|1|0|.300|359|78 .1|78|.1|106|9|29|2|47|0|0|47|43|4.94,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,51953867,田中　富生,,135,135,30.2,30.2,30,30,2,2,13,13,3,3,16,16,0,0,0,0,23,23,21,21,6.16,6.16,1990|中　日|21|0|2|0|||0|0|0|.000|135|30 .2|30|.2|30|2|13|3|16|0|0|23|21|6.16,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,01103866,高島　覚,,19,19,3.1,3.1,5,5,1,1,4,4,0,0,2,2,0,0,0,0,4,4,4,4,10.8,10.8,1990|中　日|1|0|0|0|||0|0|0|.000|19|3 .1|3|.1|5|1|4|0|2|0|0|4|4|10.80,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,81183868,高橋　幸二,,32,32,6.2,6.2,11,11,0,0,2,2,1,1,2,2,0,0,0,0,4,4,4,4,5.4,5.4,1990|中　日|6|0|0|0|||0|0|0|.000|32|6 .2|6|.2|11|0|2|1|2|0|0|4|4|5.40,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,61163868,辻本　弘樹,,26,26,5.1,5.1,7,7,1,1,6,6,0,0,3,3,0,0,0,0,3,3,3,3,5.06,5.06,1990|中　日|4|0|1|0|||0|0|0|.000|26|5 .1|5|.1|7|1|6|0|3|0|0|3|3|5.06,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,91793842,西本　聖,,726,726,174.1,174.1,193,193,12,12,22,22,6,6,71,71,2,2,0,0,80,80,63,63,3.25,3.25,1990|中　日|25|11|9|0|||6|2|2|.550|726|174 .1|174|.1|193|12|22|6|71|2|0|80|63|3.25,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,91693881,松永　幸男,,80,80,14.2,14.2,22,22,1,1,16,16,2,2,11,11,1,1,0,0,18,18,18,18,11.05,11.05,1990|中　日|9|0|0|0|||0|0|0|.000|80|14 .2|14|.2|22|1|16|2|11|1|0|18|18|11.05,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,01803881,山田　喜久夫,,68,68,15.1,15.1,12,12,1,1,14,14,1,1,8,8,0,0,0,0,7,7,6,6,3.52,3.52,1990|中　日|17|0|1|0|||0|0|0|.000|68|15 .1|15|.1|12|1|14|1|8|0|0|7|6|3.52,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,01603860,米村　明,,83,83,18.2,18.2,23,23,1,1,5,5,0,0,14,14,0,0,0,0,15,15,14,14,6.75,6.75,1990|中　日|14|0|0|0|||0|0|0|.000|83|18 .2|18|.2|23|1|5|0|14|0|0|15|14|6.75,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,51153868,義信,,36,36,7.1,7.1,11,11,2,2,4,4,0,0,5,5,0,0,0,0,7,7,7,7,8.59,8.59,1990|中　日|5|0|0|0|||0|0|0|.000|36|7 .1|7|.1|11|2|4|0|5|0|0|7|7|8.59,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,中日ドラゴンズ,81883881,与田　剛,,353,353,88.1,88.1,64,64,10,10,28,28,5,5,70,70,2,2,0,0,34,34,32,32,3.26,3.26,1990|中　日|50|4|5|31|||0|0|0|.444|353|88 .1|88|.1|64|10|28|5|70|2|0|34|32|3.26,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,阪神タイガース,71173846,伊藤　文隆,,307,307,67.1,67.1,84,84,10,10,35,35,2,2,35,35,3,3,0,0,43,43,40,40,5.35,5.35,1990|阪　神|24|2|4|0|||1|1|0|.333|307|67 .1|67|.1|84|10|35|2|35|3|0|43|40|5.35,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,阪神タイガース,01103864,猪俣　隆,,635,635,145.2,145.2,125,125,20,20,77,77,6,6,115,115,5,5,0,0,64,64,53,53,3.27,3.27,1990|阪　神|23|5|11|0|||7|3|0|.313|635|145 .2|145|.2|125|20|77|6|115|5|0|64|53|3.27,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,阪神タイガース,51553881,葛西　稔,,31,31,5.2,5.2,10,10,1,1,5,5,0,0,0,0,0,0,0,0,6,6,6,6,9.53,9.53,1990|阪　神|4|0|1|0|||0|0|0|.000|31|5 .2|5|.2|10|1|5|0|0|0|0|6|6|9.53,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,阪神タイガース,91393864,Ｍ．キーオ,,592,592,129.2,129.2,153,153,15,15,53,53,4,4,72,72,5,5,0,0,80,80,72,72,5.0,5.0,1990|阪　神|24|7|9|0|||1|0|0|.438|592|129 .2|129|.2|153|15|53|4|72|5|0|80|72|5.00,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,阪神タイガース,41143866,嶋尾　慶一,,44,44,6.2,6.2,17,17,1,1,9,9,0,0,3,3,0,0,0,0,16,16,16,16,21.6,21.6,1990|阪　神|6|0|0|0|||0|0|0|.000|44|6 .2|6|.2|17|1|9|0|3|0|0|16|16|21.60,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,阪神タイガース,11713865,住友　一哉,,92,92,20.2,20.2,26,26,3,3,9,9,0,0,7,7,0,0,0,0,12,12,11,11,4.79,4.79,1990|阪　神|19|0|0|0|||0|0|0|.000|92|20 .2|20|.2|26|3|9|0|7|0|0|12|11|4.79,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
1990,CL,阪神タイガース,81183866,多岐　篤司,,3,3,0.1,0.1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,54.0,54.0,1990|阪　神|1|0|0|0|||0|0|0|.000|3|0 .1|0|.1|2|1|0|0|0|0|0|2|2|54.00,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv
