npb_player_id,name_ja,team,position
11715138,川原　陸,阪神タイガース,外野手
11715139,岸里　亮佑,北海道日本ハムファイターズ,外野手
11715151,小川　一平,阪神タイガース,外野手
11813800,中山　三郎,大洋ホエールズ,
11813801,白川　一,千葉ロッテマリーンズ,外野手
11813802,保坂　幸永,千葉ロッテマリーンズ,外野手
11813805,八道　勉,埼玉西武ライオンズ,外野手
11813807,与儀　真助,千葉ロッテマリーンズ,外野手
11813809,英　謙次,北海道日本ハムファイターズ,外野手
11813825,船田　和英,東京ヤクルトスワローズ,外野手
11813868,四條　稔,オリックス・バファローズ,外野手
11813872,西村　正夫,オリックス・バファローズ,外野手
11813881,宮地　克彦,福岡ソフトバンクホークス,外野手
11813882,K.マース,阪神タイガース,外野手
11813884,Ｂ．ミラッキ,大阪近鉄バファローズ,
11813885,B.ビーン,近鉄バファローズ,外野手
11813886,M.ダンカン,読売ジャイアンツ,外野手
11813887,B.ジャコビー,中日ドラゴンズ,外野手
11813888,M.ブロワーズ,阪神タイガース,外野手
11815110,C.ブランボー,オリックス・バファローズ,外野手
11815111,H.バトル,阪神タイガース,外野手
11815113,具　臺晟,オリックス・バファローズ,
11815114,山田　大樹,東京ヤクルトスワローズ,外野手
11815115,M.グラン,横浜ベイスターズ,外野手
11815116,林　昌勇,東京ヤクルトスワローズ,外野手
11815117,和田　毅,福岡ソフトバンクホークス,
11815118,山本　和作,オリックス・バファローズ,外野手
11815119,J.フェリシアーノ,広島東洋カープ,
11815131,ジオ・アルバラード,横浜DeNAベイスターズ,外野手
11815135,三好　匠,広島東洋カープ,外野手
11815137,R.スピリー,埼玉西武ライオンズ,外野手
11815139,L.アンダーソン,読売ジャイアンツ,外野手
11913800,管田　薫,広島東洋カープ,
11913801,荻原　隆,大洋松竹ロビンス,
11913802,河内　忠吾,阪神タイガース,外野手
11913803,増山　桂一郎,千葉ロッテマリーンズ,外野手
11913804,醍醐　猛夫,千葉ロッテマリーンズ,外野手
11913805,清水　宏員,毎日オリオンズ,
11913806,竹下　光郎,近鉄バファローズ,外野手
11913807,小西　正夫,広島東洋カープ,
11913808,Ｊ．サディナ,南海ホークス,
11913809,紀藤　広光,中日ドラゴンズ,
11913820,寺岡　孝,福岡ソフトバンクホークス,外野手
11913821,高島　正義,北海道日本ハムファイターズ,外野手
11913822,豊永　隆盛,中日ドラゴンズ,
11913823,鈴木　宇成,広島東洋カープ,外野手
11913824,高橋　良昌,読売ジャイアンツ,
11913825,近藤　金吾,読売ジャイアンツ,外野手
11913826,竹之内　雅史,阪神タイガース,外野手
11913827,中城　透,福岡ソフトバンクホークス,外野手
11913828,富田　勝,中日ドラゴンズ,外野手
11913829,Ｄ．ストーン,大洋ホエールズ,
11913841,渋谷　幸春,北海道日本ハムファイターズ,
11913842,藤田　学,南海ホークス,
11913843,末永　正昭,阪神タイガース,外野手
11913844,平田　英之,千葉ロッテマリーンズ,
11913845,竹内　宏彰,大洋ホエールズ,
11913846,藤本　昌治,オリックス・バファローズ,外野手
11913847,新美　敏,広島東洋カープ,
11913848,増本　宏,大洋ホエールズ,
11913849,鈴木　葉留彦,埼玉西武ライオンズ,外野手
11913860,田中　力,千葉ロッテマリーンズ,外野手
11913861,高橋　正巳,北海道日本ハムファイターズ,
11913862,中馬　賢治,福岡ソフトバンクホークス,外野手
11913863,立野　正士,東京ヤクルトスワローズ,
11913864,西崎　幸広,埼玉西武ライオンズ,
11913865,西村　徳文,千葉ロッテマリーンズ,外野手
11913866,呂　明賜,読売ジャイアンツ,外野手
11913867,関根　浩史,大洋ホエールズ,
11913868,白井　康勝,広島東洋カープ,
11913869,月山　栄珠,阪神タイガース,外野手
11913874,塚本　博睦,広島東洋カープ,外野手
11913878,服部　受弘,中日ドラゴンズ,
11913880,豊田　次郎,オリックス・バファローズ,
11913882,中村　豊,阪神タイガース,外野手
11913883,戎　信行,東京ヤクルトスワローズ,
11913884,副島　孔太,オリックス・バファローズ,外野手
11913885,イチロー,オリックス・バファローズ,外野手
11913886,高橋　信夫,オリックス・バファローズ,外野手
11913887,内匠　政博,近鉄バファローズ,外野手
11913889,西川　慎一,広島東洋カープ,
11913896,松本　忠繁,東急フライヤーズ,
11913898,米川　泰夫,西鉄ライオンズ,
11915110,高橋　徹,福岡ソフトバンクホークス,外野手
11915111,田中　賢介,北海道日本ハムファイターズ,外野手
11915112,佐藤　亮太,中日ドラゴンズ,外野手
11915114,小嶋　達也,阪神タイガース,外野手
11915116,篠田　純平,広島東洋カープ,外野手
11915117,G　後藤　武敏,横浜DeNAベイスターズ,外野手
11915133,小林　敦,千葉ロッテマリーンズ,外野手
11915135,佐藤　達也,オリックス・バファローズ,外野手
11915136,櫻井　周斗,東北楽天ゴールデンイーグルス,外野手
11915137,髙田　知季,福岡ソフトバンクホークス,外野手
11915139,砂田　毅樹,中日ドラゴンズ,外野手
11915151,川野　涼太,埼玉西武ライオンズ,外野手
11915155,小木田　敦也,オリックス・バファローズ,外野手
1203800,鈴木　滋,大洋ホエールズ,
1203801,久保　吾一,東京ヤクルトスワローズ,外野手
1203802,中西　勝己,東京オリオンズ,
1203804,福田　昌久,読売ジャイアンツ,
1203805,根本　陸夫,近鉄バファローズ,外野手
1203806,宮本　和佳,横浜DeNAベイスターズ,
1203807,永井　康雄,近鉄パールス,
1203808,Ｒ．ボトラ,近鉄バファローズ,
1203809,高田　耕作,阪急ブレーブス,
1203820,水谷　実智郎,千葉ロッテマリーンズ,
1203821,森滝　義巳,サンケイアトムズ,
1203822,J.ワード,中日ドラゴンズ,外野手
1203823,幡野　和男,阪神タイガース,外野手
1203824,元田　昌義,福岡ソフトバンクホークス,外野手
1203825,谷川　勉,阪神タイガース,外野手
1203827,山本　康夫,阪神タイガース,
1203828,吉村　典男,読売ジャイアンツ,
1203829,平井　誠一,埼玉西武ライオンズ,外野手
1203841,A.ポインター,埼玉西武ライオンズ,外野手
1203843,三橋　豊夫,東京ヤクルトスワローズ,
1203845,宮脇　敏,千葉ロッテマリーンズ,
1203860,藤本　博史,オリックス・バファローズ,外野手
1203861,若林　仁,千葉ロッテマリーンズ,
1203862,光山　英和,横浜ベイスターズ,外野手
1203863,森　一晃,横浜ベイスターズ,外野手
1203864,横田　久則,阪神タイガース,
1203865,和田　博盛,北海道日本ハムファイターズ,外野手
1203866,若井　基安,福岡ソフトバンクホークス,外野手
1203867,L.フィルキンス,広島東洋カープ,外野手
1203869,前田　耕司,広島東洋カープ,
1203880,S.クールボー,阪神タイガース,外野手
1203881,野々垣　武,福岡ダイエーホークス,外野手
1203882,吉年　滝徳,広島東洋カープ,
1203883,荒井　昭吾,北海道日本ハムファイターズ,外野手
1203884,森中　聖雄,横浜DeNAベイスターズ,
1203885,服部　文夫,千葉ロッテマリーンズ,
1203886,藤田　宗一,福岡ソフトバンクホークス,
1203887,武藤　潤一郎,北海道日本ハムファイターズ,
1203888,面出　哲志,阪神タイガース,
1203889,Ｊ．ジョーンズ,読売ジャイアンツ,
1205110,普久原　淳一,中日ドラゴンズ,外野手
1205111,南　竜介,千葉ロッテマリーンズ,外野手
1205112,根元　俊一,千葉ロッテマリーンズ,外野手
1205113,藤田　太陽,東京ヤクルトスワローズ,
1205114,堂上　直倫,中日ドラゴンズ,外野手
1205115,林　昌範,横浜DeNAベイスターズ,
1205116,長谷部　康平,東北楽天ゴールデンイーグルス,外野手
1205117,永川　勝浩,広島東洋カープ,
1205119,山崎　敏,埼玉西武ライオンズ,
1205130,戸川　大輔,埼玉西武ライオンズ,外野手
1205131,古川　秀一,オリックス・バファローズ,外野手
1205134,田村　伊知郎,埼玉西武ライオンズ,外野手
1205135,徳山　武陽,東京ヤクルトスワローズ,外野手
1205137,松永　昂大,千葉ロッテマリーンズ,外野手
1205151,田部　隼人,横浜DeNAベイスターズ,外野手
1205153,高田　孝一,東北楽天ゴールデンイーグルス,外野手
13013801,樋笠　一夫,読売ジャイアンツ,外野手
13013868,近藤　芳久,千葉ロッテマリーンズ,
13015132,エリアン,横浜DeNAベイスターズ,外野手
13015134,R.サントス,千葉ロッテマリーンズ,外野手
13015136,K.マーティン,埼玉西武ライオンズ,外野手
13015155,N.ターリー,東北楽天ゴールデンイーグルス,外野手
13015157,M.ペイトン,埼玉西武ライオンズ,外野手
1303800,榎本　喜八,埼玉西武ライオンズ,外野手
1303801,石川　尚任,東京ヤクルトスワローズ,外野手
1303802,入部　久男,横浜DeNAベイスターズ,外野手
1303803,神山　栄作,北海道日本ハムファイターズ,外野手
1303804,梶本　靖郎,阪急ブレーブス,
1303805,大辻　秀夫,国鉄スワローズ,
1303806,河野　正,読売ジャイアンツ,外野手
1303807,鵜飼　勝美,東京ヤクルトスワローズ,外野手
1303808,小野木　孝,国鉄スワローズ,
1303809,小野　拓,北海道日本ハムファイターズ,外野手
1303820,及川　宣士,埼玉西武ライオンズ,
1303821,神垣　雅詔,広島東洋カープ,
1303822,佐野　真樹夫,広島東洋カープ,外野手
1303823,大崎　隆雄,大阪近鉄バファローズ,
1303824,上田　卓三,南海ホークス,
1303825,石戸　四六,東京ヤクルトスワローズ,
1303826,落合　勤一,東映フライヤーズ,
1303827,B.クラウス,中日ドラゴンズ,外野手
1303828,大原　和男,阪神タイガース,外野手
1303829,小川　弘文,埼玉西武ライオンズ,外野手
1303840,世良　賢次,東京ヤクルトスワローズ,外野手
1303841,C.エメリー,オリックス・バファローズ,外野手
1303842,劔持　貴寛,中日ドラゴンズ,外野手
1303843,江本　孟紀,阪神タイガース,
1303844,斉藤　明夫,横浜DeNAベイスターズ,
1303845,門田　純良,広島東洋カープ,
1303846,門田　富昭,大洋ホエールズ,
1303847,奥江　英幸,千葉ロッテマリーンズ,
1303848,川又　米利,中日ドラゴンズ,外野手
1303849,小俣　進,千葉ロッテマリーンズ,
1303860,Ｋ．カムストック,読売ジャイアンツ,
1303861,片岡　大蔵,東京ヤクルトスワローズ,
1303862,笠原　栄一,福岡ソフトバンクホークス,
1303863,大石　大二郎,近鉄バファローズ,外野手
1303864,紀藤　真琴,東北楽天ゴールデンイーグルス,
1303865,金森　栄治,東京ヤクルトスワローズ,外野手
1303866,D.デシンセイ,東京ヤクルトスワローズ,外野手
1303867,大畑　徹,北海道日本ハムファイターズ,
1303868,山﨑　武司,中日ドラゴンズ,外野手
1303869,鹿島　忠,中日ドラゴンズ,
1303874,大沢　伸夫,広島東洋カープ,外野手
1303876,川上　哲治,読売ジャイアンツ,外野手
1303880,川尻　哲郎,東北楽天ゴールデンイーグルス,
1303881,大塚　光二,埼玉西武ライオンズ,外野手
1303882,門倉　健,読売ジャイアンツ,
1303885,片岡　篤史,阪神タイガース,外野手
1303886,小田　智之,北海道日本ハムファイターズ,外野手
1303889,加藤　高康,千葉ロッテマリーンズ,
1303891,川崎　徳次,西鉄ライオンズ,
1303892,河西　俊雄,阪神タイガース,外野手
1303894,田中　資昭,横浜DeNAベイスターズ,外野手
1303896,国枝　利通,中日ドラゴンズ,外野手
1303898,駒田　桂二,阪神タイガース,
1305110,片岡　治大,読売ジャイアンツ,外野手
1305111,神島　崇,北海道日本ハムファイターズ,
1305112,梅原　伸亮,広島東洋カープ,外野手
1305113,上村　和裕,広島東洋カープ,外野手
1305114,上野　弘文,広島東洋カープ,外野手
1305115,今江　年晶,東北楽天ゴールデンイーグルス,外野手
